ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
6250 W FULLERTON,CHI040,02/27/2018,16,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
4045 W 55TH,CHI061,02/27/2018,1,1150149.5350973809,1867775.778433654,41.793079668000004,-87.724956656,"(41.79307966774864, -87.72495665631904)"
6330 S MARTIN LUTHER KING,CHI148,02/27/2018,30,1179971.443247905,1862983.346065067,41.779297609000004,-87.615749875,"(41.77929760923632, -87.61574987538572)"
9618 S EWING AVE,CHI142,02/27/2018,11,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
7739 S WESTERN,CHI064,02/27/2018,6,,,,,
2705 W IRVING PARK,CHI079,02/27/2018,100,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
4433 N WESTERN,CHI055,02/27/2018,13,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
324 S KEDZIE AVE,CHI123,02/27/2018,6,1155057.7681046259,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2109 E 87TH ST,CHI145,02/27/2018,38,1191794.819430013,1847666.1661950282,41.736987090999996,-87.572901178,"(41.7369870911534, -87.57290117806258)"
2329 W DIVISION ST,CHI129,02/27/2018,8,1160535.84687459,1907882.7396589268,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
4053 W NORTH AVE,CHI159,02/27/2018,6,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
6125 N CICERO AVE,CHI114,02/27/2018,4,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
5330 S COTTAGE GROVE,CHI013,02/27/2018,33,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
4124 W FOSTER AVE,CHI003,02/27/2018,81,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
324 E ILLINOIS ST,CHI126,02/27/2018,5,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
4674 W PETERSON AVE,CHI116,02/27/2018,5,1144100.8404128458,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
2549 W ADDISON,CHI028,02/27/2018,59,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
5739 N NORTHWEST HWY,CHI156,02/27/2018,9,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
629 S STATE,CHI033,02/27/2018,27,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
6226 W IRVING PARK RD,CHI083,02/27/2018,31,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5428 S PULASKI,CHI060,02/27/2018,6,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
7422 S JEFFERY,CHI101,02/27/2018,2,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
1754 N PULASKI RD,CHI157,02/27/2018,11,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
1638 N ASHLAND AVE,CHI113,02/27/2018,10,1165381.327302703,1911149.564060055,41.911792045,-87.667870459,"(41.91179204452259, -87.66787045896686)"
11153 S VINCENNES,CHI022,02/27/2018,21,1167028.75294598,1830593.6014770658,41.690701951,-87.664122385,"(41.690701951255015, -87.66412238501842)"
2900 W OGDEN,CHI021,02/27/2018,70,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
1901 E 75TH ST,CHI138,02/28/2018,12,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
4674 W PETERSON AVE,CHI116,02/28/2018,18,1144100.8404128458,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
5509 W FULLERTON,CHI041,02/28/2018,26,1139212.2827424,1915372.613784541,41.923897472,-87.76390557799999,"(41.92389747217995, -87.76390557836874)"
7738 S WESTERN,CHI065,02/28/2018,11,,,,,
4040 W 55TH,CHI062,02/28/2018,8,1150194.312710597,1867856.573495409,41.793300511999995,-87.72479036200001,"(41.79330051203649, -87.72479036232271)"
346 W 76th ST,CHI136,02/28/2018,5,1175111.6405482942,1854589.688795628,41.756374355,-87.633816585,"(41.7563743554102, -87.6338165847716)"
3534 N WESTERN,CHI027,02/28/2018,6,1159704.098937127,1923558.7180794391,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
5433 S PULASKI,CHI059,02/28/2018,11,1150670.689050764,1868131.267079955,41.794045046,-87.72303636299999,"(41.79404504596532, -87.72303636259336)"
2549 W ADDISON,CHI028,02/26/2018,62,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
450 N COLUMBUS DR,CHI125,02/28/2018,7,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
3047 W JACKSON BLVD,CHI122,02/28/2018,12,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
506 S CENTRAL AVE,CHI130,02/28/2018,9,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
57 E 95TH,CHI035,02/28/2018,1,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
4436 N WESTERN,CHI094,02/25/2018,25,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
4042 W ROOSEVELT RD,CHI160,02/28/2018,19,1149437.132077646,1894437.686517121,41.866257378,-87.72687882,"(41.866257378192785, -87.72687882014701)"
11144 S VINCENNES,CHI023,02/28/2018,23,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
3851 W 79th,CHI073,02/28/2018,1,1151859.077753413,1851860.018482846,41.749370908,-87.719104675,"(41.74937090787529, -87.71910467544157)"
2417 W 103RD ST,CHI165,02/28/2018,3,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
4707 W PETERSON AVE,CHI115,02/28/2018,32,1143859.071304929,1939422.942112187,41.989807669,-87.74622580399999,"(41.98980766908236, -87.74622580384673)"
5120 N PULASKI,CHI004,02/28/2018,19,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
2603 W 79TH,CHI066,02/28/2018,3,1160350.070879175,1852097.8260689732,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
11153 S VINCENNES,CHI022,02/28/2018,12,1167028.75294598,1830593.6014770658,41.690701951,-87.664122385,"(41.690701951255015, -87.66412238501842)"
3212 W 55TH ST,CHI167,02/28/2018,1,1155816.394779406,1868011.518813136,41.793614646,-87.704170355,"(41.793614646148406, -87.7041703550325)"
4040 W CHICAGO AVE,CHI108,02/28/2018,24,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
6226 W IRVING PARK RD,CHI083,02/28/2018,37,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5440 W GRAND,CHI043,02/28/2018,11,1139652.88459503,1913310.682326263,41.918231266,-87.76233705799999,"(41.91823126606235, -87.7623370579504)"
536 E MORGAN DR,CHI029,02/28/2018,42,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
5532 S KEDZIE AVE,CHI164,02/28/2018,5,1155954.012564287,1867613.622315444,41.792519997,-87.70367640299999,"(41.79251999694851, -87.70367640326066)"
4965 S ARCHER,CHI032,02/28/2018,14,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
1638 N ASHLAND AVE,CHI113,02/28/2018,9,1165381.327302703,1911149.564060055,41.911792045,-87.667870459,"(41.91179204452259, -87.66787045896686)"
7833 S PULASKI,CHI071,02/28/2018,19,1151122.446651206,1852224.1440529209,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
4436 N WESTERN,CHI094,02/28/2018,7,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
6514 W BELMONT AVE,CHI106,02/28/2018,7,1132317.345183897,1920604.4749947519,41.938377159,-87.789118713,"(41.93837715933998, -87.78911871294291)"
6818 S KEDZIE,CHI018,02/28/2018,35,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
2335 W CERMAK RD,CHI110,02/28/2018,4,1160979.627413278,1889300.744309286,41.851929523,-87.68464766299999,"(41.85192952334165, -87.68464766256305)"
3200 S ARCHER AVE,CHI144,02/28/2018,53,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
7739 S WESTERN,CHI064,02/28/2018,25,,,,,
2109 E 87TH ST,CHI145,02/28/2018,31,1191794.819430013,1847666.1661950282,41.736987090999996,-87.572901178,"(41.7369870911534, -87.57290117806258)"
3137 W PETERSON,CHI024,02/28/2018,33,1154183.287274807,1939668.834930217,41.990281914,-87.70824462600001,"(41.9902819135942, -87.70824462568225)"
6443 W BELMONT AVE,CHI105,02/28/2018,3,1132715.909031448,1920535.6191020731,41.938181259000004,-87.787655485,"(41.938181258548575, -87.78765548502582)"
5006 S WESTERN BLVD,CHI173,02/28/2018,30,1161333.9685091001,1871365.4147041482,41.802705576,-87.68384478899999,"(41.80270557565183, -87.68384478927206)"
2712 W IRVING PARK,CHI080,02/28/2018,8,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
3810 W BELMONT AVE,CHI089,02/28/2018,2,1150363.864127394,1921047.10093015,41.939258231,-87.72278142799999,"(41.93925823071868, -87.72278142793657)"
3130 N ASHLAND AVE,CHI172,02/28/2018,27,1165057.801533191,1920991.385440163,41.938805468000005,-87.668778779,"(41.93880546751142, -87.66877877931208)"
7826 S PULASKI,CHI072,02/28/2018,8,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
3843 W 111TH,CHI048,02/28/2018,16,1152527.402615974,1830667.777755826,41.691202396,-87.71721139899999,"(41.69120239624487, -87.71721139909997)"
3116 N NARRAGANSETT AVE,CHI132,02/28/2018,3,1133159.075197319,1920109.5593728991,41.93700435,-87.786036722,"(41.93700435024341, -87.78603672187927)"
1229 N WESTERN AVE,CHI127,02/28/2018,27,1160222.668005384,1908226.0930036998,41.903878079,-87.686902742,"(41.90387807933294, -87.68690274176198)"
215 E 63RD ST,CHI146,02/28/2018,96,1178876.815966598,1863250.9681009091,41.780056986999995,-87.61975472,"(41.78005698693417, -87.6197547203603)"
4041 W CHICAGO AVE,CHI107,02/28/2018,24,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
2917 W ROOSEVELT,CHI019,02/28/2018,35,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
3809 W BELMONT AVE,CHI088,02/28/2018,7,1150401.300499035,1920967.933084685,41.939040256,-87.722645911,"(41.939040255975605, -87.72264591078833)"
3111 N ASHLAND AVE,CHI171,02/28/2018,12,1165145.222818929,1920790.84196687,41.938253306,-87.66846320200001,"(41.938253305553516, -87.66846320182256)"
3535 E 95TH ST,CHI140,02/28/2018,2,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
2329 W DIVISION ST,CHI129,02/28/2018,5,1160535.84687459,1907882.7396589268,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
3655 W JACKSON,CHI008,02/28/2018,22,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
5030 S PULASKI,CHI031,02/28/2018,35,1150513.081876743,1870811.076557055,41.801401913,-87.72354459799999,"(41.80140191299459, -87.72354459803559)"
2705 W IRVING PARK,CHI079,02/28/2018,46,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
5885 N RIDGE AVE,CHI093,02/28/2018,23,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
10318 S INDIANAPOLIS,CHI120,02/25/2018,146,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
19 W CHICAGO AVE,CHI133,02/28/2018,5,1176000.008484107,1905682.004927479,41.896556106999995,-87.629025904,"(41.89655610710888, -87.62902590382873)"
4843 W FULLERTON,CHI044,02/28/2018,26,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
5454 W IRVING PARK,CHI050,02/28/2018,15,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
3100 W AUGUSTA,CHI011,02/28/2018,11,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
2080 W PERSHING,CHI005,02/28/2018,3,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
6247 W FULLERTON,CHI039,02/28/2018,2,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
2928 S HALSTED,CHI117,02/28/2018,7,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
5529 S WESTERN,CHI068,02/28/2018,4,,,,,
449 N COLUMBUS DR,CHI124,02/28/2018,4,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
4053 W NORTH AVE,CHI159,02/28/2018,13,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
5739 N NORTHWEST HWY,CHI156,02/28/2018,21,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
4446 N BROADWAY,CHI097,02/28/2018,1,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
6510 W BRYN MAWR AVE,CHI158,02/28/2018,15,1131748.243094333,1936860.226367278,41.982994526999995,-87.79083208799999,"(41.98299452666102, -87.79083208818419)"
2108 S WESTERN AVE,CHI135,02/28/2018,2,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
1315 W GARFIELD BLVD,CHI121,02/28/2018,43,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
630 S STATE,CHI034,02/28/2018,43,1176418.004996675,1897401.384626672,41.873824205,-87.62774075899999,"(41.87382420497741, -87.62774075943143)"
2912 W ROOSEVELT,CHI020,02/28/2018,15,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
140 N ASHLAND,CHI076,02/28/2018,4,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
7422 S JEFFERY,CHI101,02/28/2018,5,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
2443 N ASHLAND,CHI091,02/28/2018,21,1165293.159880782,1916479.2217672332,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
1635 N ASHLAND AVE,CHI112,02/28/2018,13,1165462.4811301879,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
2432 N ASHLAND,CHI092,02/28/2018,4,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
5432 W LAWRENCE,CHI103,02/28/2018,2,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
4620 W BELMONT AVE,CHI086,02/28/2018,2,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
4929 S PULASKI,CHI030,02/28/2018,23,1150573.998715103,1871490.401558551,41.803264895,-87.72330350899999,"(41.80326489471, -87.72330350914287)"
5420 S RACINE AVE,CHI118,02/28/2018,4,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
3115 N NARRAGANSETT AVE,CHI104,02/28/2018,3,1133239.690118249,1920090.5748641002,41.936950841999995,-87.785740891,"(41.93695084197675, -87.78574089058974)"
1440 W CERMAK RD,CHI143,02/28/2018,40,1166927.4522247391,1889554.984178115,41.85250181,-87.662810318,"(41.85250180995818, -87.66281031843234)"
324 S KEDZIE AVE,CHI123,02/28/2018,4,1155057.7681046259,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
3450 W 71ST,CHI015,02/28/2018,11,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
5428 S PULASKI,CHI060,02/28/2018,4,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
6125 N CICERO AVE,CHI114,02/28/2018,5,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
5446 W FULLERTON,CHI042,02/28/2018,18,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
2550 W 79TH,CHI067,02/28/2018,4,1160502.556225173,1852230.0317325331,41.750212593,-87.68742106299999,"(41.75021259302275, -87.6874210628529)"
5471 W HIGGINS,CHI102,02/28/2018,22,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
445 W 127TH,CHI045,02/24/2018,152,1175468.445851752,1820629.228565181,41.663174059,-87.63352045200001,"(41.663174059325534, -87.63352045241697)"
3230 N MILWAUKEE AVE,CHI087,02/28/2018,5,1149738.885755279,1921203.286051271,41.939699007,-87.725074339,"(41.93969900713657, -87.72507433916897)"
2115 S WESTERN AVE,CHI134,02/28/2018,10,1160735.325566845,1889829.27935108,41.853384939,-87.68552968200001,"(41.85338493884992, -87.68552968203949)"
4045 W 55TH,CHI061,02/28/2018,4,1150149.5350973809,1867775.778433654,41.793079668000004,-87.724956656,"(41.79307966774864, -87.72495665631904)"
2513 W 55TH,CHI070,02/28/2018,9,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
341 W 76th ST,CHI137,02/28/2018,2,1175175.124032429,1854511.45995174,41.756158269000004,-87.633586263,"(41.756158269344546, -87.6335862634599)"
629 S STATE,CHI033,02/28/2018,46,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
732 N PULASKI RD,CHI109,02/28/2018,15,1149547.986237495,1904731.7585636291,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
2549 W ADDISON,CHI028,02/28/2018,51,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
3521 N WESTERN,CHI026,02/28/2018,19,1159788.440574137,1923417.775809662,41.945574091,-87.688077853,"(41.945574090874274, -87.68807785258112)"
62 E 95TH,CHI036,02/28/2018,8,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
6250 W FULLERTON,CHI040,02/28/2018,9,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
3542 E 95TH ST,CHI141,02/28/2018,1,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
6330 S MARTIN LUTHER KING,CHI148,02/28/2018,25,1179971.443247905,1862983.346065067,41.779297609000004,-87.615749875,"(41.77929760923632, -87.61574987538572)"
324 E ILLINOIS ST,CHI126,02/28/2018,2,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
